mean,categ_0,categ_1,categ_2,categ_3,categ_4
214.142,0.0,0.0,0.0,0.0,0.0
114.56,0.0,0.0,0.0,0.0,0.0
132.31,0.0,0.0,0.0,0.0,0.0
466.32,0.0,0.0,0.0,0.0,0.0
940.67,0.0,0.0,0.0,0.0,0.0
682.7335714285715,0.0,0.0,0.0,0.0,0.0
248.08,0.0,0.0,0.0,0.0,0.0
323.04,0.0,0.0,0.0,0.0,0.0
287.97545454545457,0.0,0.0,0.0,0.0,0.0
679.68,0.0,0.0,0.0,0.0,0.0
173.85500000000002,0.0,0.0,0.0,0.0,0.0
831.3993333333333,0.0,0.0,0.0,0.0,0.0
354.15,0.0,0.0,0.0,0.0,0.0
126.45,0.0,0.0,0.0,0.0,0.0
1304.04,0.0,0.0,0.0,0.0,0.0
113.48000000000002,0.0,0.0,0.0,0.0,0.0
225.0,0.0,0.0,0.0,0.0,0.0
221.144,0.0,0.0,0.0,0.0,0.0
156.33333333333334,0.0,0.0,0.0,0.0,0.0
1708.24,0.0,0.0,0.0,0.0,0.0
465.8375,0.0,0.0,0.0,0.0,0.0
174.13,0.0,0.0,0.0,0.0,0.0
525.4449999999999,0.0,0.0,0.0,0.0,0.0
344.90000000000003,0.0,0.0,0.0,0.0,0.0
527.365,0.0,0.0,0.0,0.0,0.0
233.432,0.0,0.0,0.0,0.0,0.0
313.12,0.0,0.0,0.0,0.0,0.0
127.09,0.0,0.0,0.0,0.0,0.0
123.11375,0.0,0.0,0.0,0.0,0.0
51.56,0.0,0.0,0.0,0.0,0.0
399.798,0.0,0.0,0.0,0.0,0.0
301.855,0.0,0.0,0.0,0.0,0.0
146.73333333333332,0.0,0.0,0.0,0.0,0.0
6207.67,0.0,0.0,0.0,0.0,0.0
143.1,0.0,0.0,0.0,0.0,0.0
363.635,0.0,0.0,0.0,0.0,0.0
160.8268,0.0,0.0,0.0,0.0,0.0
174.37,0.0,0.0,0.0,0.0,0.0
43.06,0.0,0.0,0.0,0.0,0.0
507.66,0.0,0.0,0.0,0.0,0.0
472.4016666666666,0.0,0.0,0.0,0.0,0.0
1210.3090909090909,0.0,0.0,0.0,0.0,0.0
1037.32,0.0,0.0,0.0,0.0,0.0
210.35,0.0,0.0,0.0,0.0,0.0
398.855,0.0,0.0,0.0,0.0,0.0
207.8,0.0,0.0,0.0,0.0,0.0
166.32,0.0,0.0,0.0,0.0,0.0
519.68,0.0,0.0,0.0,0.0,0.0
164.2,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,0.0,0.0
181.01666666666665,0.0,0.0,0.0,0.0,0.0
183.7,0.0,0.0,0.0,0.0,0.0
208.395,0.0,0.0,0.0,0.0,0.0
387.9,0.0,0.0,0.0,0.0,0.0
99.14,0.0,0.0,0.0,0.0,0.0
340.5675,0.0,0.0,0.0,0.0,0.0
317.76,0.0,0.0,0.0,0.0,0.0
190.817,0.0,0.0,0.0,0.0,0.0
651.9549999999999,0.0,0.0,0.0,0.0,0.0
400.755,0.0,0.0,0.0,0.0,0.0
120.98333333333332,0.0,0.0,0.0,0.0,0.0
504.03133333333335,0.0,0.0,0.0,0.0,0.0
206.9575,0.0,0.0,0.0,0.0,0.0
371.56,0.0,0.0,0.0,0.0,0.0
268.58,0.0,0.0,0.0,0.0,0.0
372.035,0.0,0.0,0.0,0.0,0.0
126.85,0.0,0.0,0.0,0.0,0.0
402.6628571428572,0.0,0.0,0.0,0.0,0.0
816.1,0.0,0.0,0.0,0.0,0.0
982.482,0.0,0.0,0.0,0.0,0.0
542.73,0.0,0.0,0.0,0.0,0.0
163.185,0.0,0.0,0.0,0.0,0.0
194.165,0.0,0.0,0.0,0.0,0.0
264.705,0.0,0.0,0.0,0.0,0.0
499.32,0.0,0.0,0.0,0.0,0.0
187.32642857142855,0.0,0.0,0.0,0.0,0.0
127.15,0.0,0.0,0.0,0.0,0.0
2020.52,0.0,0.0,0.0,0.0,0.0
316.815,0.0,0.0,0.0,0.0,0.0
208.32200000000003,0.0,0.0,0.0,0.0,0.0
234.0,0.0,0.0,0.0,0.0,0.0
500.08,0.0,0.0,0.0,0.0,0.0
240.1733333333333,0.0,0.0,0.0,0.0,0.0
286.64714285714285,0.0,0.0,0.0,0.0,0.0
386.8733333333333,0.0,0.0,0.0,0.0,0.0
224.8166666666667,0.0,0.0,0.0,0.0,0.0
94.745,0.0,0.0,0.0,0.0,0.0
507.08,0.0,0.0,0.0,0.0,0.0
416.9,0.0,0.0,0.0,0.0,0.0
282.19,0.0,0.0,0.0,0.0,0.0
683.17,0.0,0.0,0.0,0.0,0.0
276.25333333333333,0.0,0.0,0.0,0.0,0.0
247.525,0.0,0.0,0.0,0.0,0.0
302.32,0.0,0.0,0.0,0.0,0.0
224.52400000000003,0.0,0.0,0.0,0.0,0.0
550.58,0.0,0.0,0.0,0.0,0.0
1193.32,0.0,0.0,0.0,0.0,0.0
204.24,0.0,0.0,0.0,0.0,0.0
619.7900000000001,0.0,0.0,0.0,0.0,0.0
86.29333333333334,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0
247.8875,0.0,0.0,0.0,0.0,0.0
304.11600000000004,0.0,0.0,0.0,0.0,0.0
234.641875,0.0,0.0,0.0,0.0,0.0
204.5,0.0,0.0,0.0,0.0,0.0
172.06,0.0,0.0,0.0,0.0,0.0
512.72,0.0,0.0,0.0,0.0,0.0
1260.33,0.0,0.0,0.0,0.0,0.0
142.28666666666666,0.0,0.0,0.0,0.0,0.0
302.608,0.0,0.0,0.0,0.0,0.0
499.0857142857143,0.0,0.0,0.0,0.0,0.0
158.85,0.0,0.0,0.0,0.0,0.0
270.34,0.0,0.0,0.0,0.0,0.0
197.782,0.0,0.0,0.0,0.0,0.0
321.92,0.0,0.0,0.0,0.0,0.0
500.46,0.0,0.0,0.0,0.0,0.0
197.71,0.0,0.0,0.0,0.0,0.0
168.2,0.0,0.0,0.0,0.0,0.0
91.8,0.0,0.0,0.0,0.0,0.0
181.09,0.0,0.0,0.0,0.0,0.0
161.05,0.0,0.0,0.0,0.0,0.0
496.44,0.0,0.0,0.0,0.0,0.0
396.2483333333334,0.0,0.0,0.0,0.0,0.0
289.6366666666667,0.0,0.0,0.0,0.0,0.0
333.74,0.0,0.0,0.0,0.0,0.0
388.58,0.0,0.0,0.0,0.0,0.0
240.2,0.0,0.0,0.0,0.0,0.0
134.03833333333333,0.0,0.0,0.0,0.0,0.0
466.2975,0.0,0.0,0.0,0.0,0.0
223.89,0.0,0.0,0.0,0.0,0.0
115.11,0.0,0.0,0.0,0.0,0.0
156.5533333333333,0.0,0.0,0.0,0.0,0.0
296.712,0.0,0.0,0.0,0.0,0.0
425.992,0.0,0.0,0.0,0.0,0.0
108.15,0.0,0.0,0.0,0.0,0.0
387.59,0.0,0.0,0.0,0.0,0.0
422.58,0.0,0.0,0.0,0.0,0.0
144.78,0.0,0.0,0.0,0.0,0.0
314.7364285714286,0.0,0.0,0.0,0.0,0.0
107.74,0.0,0.0,0.0,0.0,0.0
2661.24,0.0,0.0,0.0,0.0,0.0
484.36,0.0,0.0,0.0,0.0,0.0
200.72,0.0,0.0,0.0,0.0,0.0
674.7,0.0,0.0,0.0,0.0,0.0
611.188,0.0,0.0,0.0,0.0,0.0
158.125,0.0,0.0,0.0,0.0,0.0
437.23,0.0,0.0,0.0,0.0,0.0
100.13333333333334,0.0,0.0,0.0,0.0,0.0
1179.6366666666663,0.0,0.0,0.0,0.0,0.0
3832.397534246576,0.0,0.0,0.0,0.0,0.0
348.58,0.0,0.0,0.0,0.0,0.0
621.66,0.0,0.0,0.0,0.0,0.0
263.2966666666667,0.0,0.0,0.0,0.0,0.0
259.74107142857144,0.0,0.0,0.0,0.0,0.0
423.404,0.0,0.0,0.0,0.0,0.0
279.94,0.0,0.0,0.0,0.0,0.0
2033.1,0.0,0.0,0.0,0.0,0.0
389.01,0.0,0.0,0.0,0.0,0.0
996.055,0.0,0.0,0.0,0.0,0.0
337.75166666666667,0.0,0.0,0.0,0.0,0.0
275.03000000000003,0.0,0.0,0.0,0.0,0.0
610.01,0.0,0.0,0.0,0.0,0.0
294.1933333333333,0.0,0.0,0.0,0.0,0.0
162.29,0.0,0.0,0.0,0.0,0.0
221.27,0.0,0.0,0.0,0.0,0.0
172.82999999999998,0.0,0.0,0.0,0.0,0.0
614.1866666666666,0.0,0.0,0.0,0.0,0.0
232.6,0.0,0.0,0.0,0.0,0.0
270.248,0.0,0.0,0.0,0.0,0.0
152.0,0.0,0.0,0.0,0.0,0.0
297.08,0.0,0.0,0.0,0.0,0.0
228.0988,0.0,0.0,0.0,0.0,0.0
396.47,0.0,0.0,0.0,0.0,0.0
236.395,0.0,0.0,0.0,0.0,0.0
217.365,0.0,0.0,0.0,0.0,0.0
208.336,0.0,0.0,0.0,0.0,0.0
297.95,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0
643.8352631578947,0.0,0.0,0.0,0.0,0.0
153.88,0.0,0.0,0.0,0.0,0.0
402.01,0.0,0.0,0.0,0.0,0.0
322.08,0.0,0.0,0.0,0.0,0.0
315.6,0.0,0.0,0.0,0.0,0.0
208.34555555555556,0.0,0.0,0.0,0.0,0.0
190.4,0.0,0.0,0.0,0.0,0.0
512.6933333333333,0.0,0.0,0.0,0.0,0.0
426.6950000000001,0.0,0.0,0.0,0.0,0.0
32.65,0.0,0.0,0.0,0.0,0.0
199.8,0.0,0.0,0.0,0.0,0.0
112.25,0.0,0.0,0.0,0.0,0.0
405.38,0.0,0.0,0.0,0.0,0.0
104.95333333333332,0.0,0.0,0.0,0.0,0.0
114.15000000000002,0.0,0.0,0.0,0.0,0.0
114.23,0.0,0.0,0.0,0.0,0.0
311.65000000000003,0.0,0.0,0.0,0.0,0.0
228.654,0.0,0.0,0.0,0.0,0.0
564.09,0.0,0.0,0.0,0.0,0.0
159.59333333333333,0.0,0.0,0.0,0.0,0.0
355.25666666666666,0.0,0.0,0.0,0.0,0.0
180.36666666666667,0.0,0.0,0.0,0.0,0.0
161.48,0.0,0.0,0.0,0.0,0.0
142.75,0.0,0.0,0.0,0.0,0.0
384.02,0.0,0.0,0.0,0.0,0.0
419.58,0.0,0.0,0.0,0.0,0.0
227.39,0.0,0.0,0.0,0.0,0.0
237.59,0.0,0.0,0.0,0.0,0.0
299.148,0.0,0.0,0.0,0.0,0.0
193.365,0.0,0.0,0.0,0.0,0.0
517.55,0.0,0.0,0.0,0.0,0.0
295.875,0.0,0.0,0.0,0.0,0.0
161.08333333333334,0.0,0.0,0.0,0.0,0.0
337.3,0.0,0.0,0.0,0.0,0.0
274.47,0.0,0.0,0.0,0.0,0.0
299.75,0.0,0.0,0.0,0.0,0.0
1121.005,0.0,0.0,0.0,0.0,0.0
526.6666666666666,0.0,0.0,0.0,0.0,0.0
288.13,0.0,0.0,0.0,0.0,0.0
526.71,0.0,0.0,0.0,0.0,0.0
806.2139999999999,0.0,0.0,0.0,0.0,0.0
549.7866666666667,0.0,0.0,0.0,0.0,0.0
266.5314285714286,0.0,0.0,0.0,0.0,0.0
189.825,0.0,0.0,0.0,0.0,0.0
999.0,0.0,0.0,0.0,0.0,0.0
273.53,0.0,0.0,0.0,0.0,0.0
272.7733333333333,0.0,0.0,0.0,0.0,0.0
157.02,0.0,0.0,0.0,0.0,0.0
314.175,0.0,0.0,0.0,0.0,0.0
887.3533333333334,0.0,0.0,0.0,0.0,0.0
422.5344444444445,0.0,0.0,0.0,0.0,0.0
298.96846153846155,0.0,0.0,0.0,0.0,0.0
362.6881818181818,0.0,0.0,0.0,0.0,0.0
150.41500000000002,0.0,0.0,0.0,0.0,0.0
270.86,0.0,0.0,0.0,0.0,0.0
167.9425,0.0,0.0,0.0,0.0,0.0
246.98333333333332,0.0,0.0,0.0,0.0,0.0
198.3385714285714,0.0,0.0,0.0,0.0,0.0
309.40000000000003,0.0,0.0,0.0,0.0,0.0
145.35000000000002,0.0,0.0,0.0,0.0,0.0
70.175,0.0,0.0,0.0,0.0,0.0
376.3,0.0,0.0,0.0,0.0,0.0
399.74,0.0,0.0,0.0,0.0,0.0
343.90625,0.0,0.0,0.0,0.0,0.0
620.13,0.0,0.0,0.0,0.0,0.0
116.615,0.0,0.0,0.0,0.0,0.0
405.0663636363636,0.0,0.0,0.0,0.0,0.0
133.25,0.0,0.0,0.0,0.0,0.0
328.34000000000003,0.0,0.0,0.0,0.0,0.0
109.40857142857143,0.0,0.0,0.0,0.0,0.0
161.67000000000002,0.0,0.0,0.0,0.0,0.0
398.00714285714287,0.0,0.0,0.0,0.0,0.0
59.8,0.0,0.0,0.0,0.0,0.0
207.32571428571435,0.0,0.0,0.0,0.0,0.0
298.0,0.0,0.0,0.0,0.0,0.0
37.4,0.0,0.0,0.0,0.0,0.0
254.82,0.0,0.0,0.0,0.0,0.0
1654.4125,0.0,0.0,0.0,0.0,0.0
304.374,0.0,0.0,0.0,0.0,0.0
1110.375,0.0,0.0,0.0,0.0,0.0
216.39,0.0,0.0,0.0,0.0,0.0
168.745,0.0,0.0,0.0,0.0,0.0
156.885,0.0,0.0,0.0,0.0,0.0
288.1066666666667,0.0,0.0,0.0,0.0,0.0
252.8,0.0,0.0,0.0,0.0,0.0
1074.9075,0.0,0.0,0.0,0.0,0.0
453.2707142857143,0.0,0.0,0.0,0.0,0.0
94.35,0.0,0.0,0.0,0.0,0.0
329.3533333333333,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0,0.0,0.0,0.0
297.38,0.0,0.0,0.0,0.0,0.0
507.3272727272728,0.0,0.0,0.0,0.0,0.0
357.95,0.0,0.0,0.0,0.0,0.0
62.64,0.0,0.0,0.0,0.0,0.0
205.7,0.0,0.0,0.0,0.0,0.0
248.62266666666667,0.0,0.0,0.0,0.0,0.0
168.9,0.0,0.0,0.0,0.0,0.0
201.6,0.0,0.0,0.0,0.0,0.0
189.80727272727276,0.0,0.0,0.0,0.0,0.0
1043.1,0.0,0.0,0.0,0.0,0.0
680.1400000000001,0.0,0.0,0.0,0.0,0.0
188.89,0.0,0.0,0.0,0.0,0.0
248.118,0.0,0.0,0.0,0.0,0.0
272.5,0.0,0.0,0.0,0.0,0.0
291.875,0.0,0.0,0.0,0.0,0.0
325.1,0.0,0.0,0.0,0.0,0.0
386.09,0.0,0.0,0.0,0.0,0.0
96.36,0.0,0.0,0.0,0.0,0.0
743.53,0.0,0.0,0.0,0.0,0.0
365.0266666666666,0.0,0.0,0.0,0.0,0.0
652.1170967741936,0.0,0.0,0.0,0.0,0.0
640.7033333333334,0.0,0.0,0.0,0.0,0.0
376.044,0.0,0.0,0.0,0.0,0.0
635.44,0.0,0.0,0.0,0.0,0.0
332.41,0.0,0.0,0.0,0.0,0.0
414.43,0.0,0.0,0.0,0.0,0.0
276.548,0.0,0.0,0.0,0.0,0.0
302.255,0.0,0.0,0.0,0.0,0.0
266.97,0.0,0.0,0.0,0.0,0.0
364.846,0.0,0.0,0.0,0.0,0.0
307.53000000000003,0.0,0.0,0.0,0.0,0.0
707.28,0.0,0.0,0.0,0.0,0.0
353.86,0.0,0.0,0.0,0.0,0.0
323.82500000000005,0.0,0.0,0.0,0.0,0.0
49.8,0.0,0.0,0.0,0.0,0.0
486.1,0.0,0.0,0.0,0.0,0.0
437.1266666666666,0.0,0.0,0.0,0.0,0.0
389.0,0.0,0.0,0.0,0.0,0.0
631.18,0.0,0.0,0.0,0.0,0.0
179.0,0.0,0.0,0.0,0.0,0.0
518.42,0.0,0.0,0.0,0.0,0.0
356.0,0.0,0.0,0.0,0.0,0.0
244.71000000000004,0.0,0.0,0.0,0.0,0.0
476.86285714285714,0.0,0.0,0.0,0.0,0.0
63.125,0.0,0.0,0.0,0.0,0.0
384.0685714285714,0.0,0.0,0.0,0.0,0.0
1077.975,0.0,0.0,0.0,0.0,0.0
86.88,0.0,0.0,0.0,0.0,0.0
314.1,0.0,0.0,0.0,0.0,0.0
219.39,0.0,0.0,0.0,0.0,0.0
199.42,0.0,0.0,0.0,0.0,0.0
253.225,0.0,0.0,0.0,0.0,0.0
354.902,0.0,0.0,0.0,0.0,0.0
353.50600000000003,0.0,0.0,0.0,0.0,0.0
165.225,0.0,0.0,0.0,0.0,0.0
212.97342857142857,0.0,0.0,0.0,0.0,0.0
168.60000000000002,0.0,0.0,0.0,0.0,0.0
147.12,0.0,0.0,0.0,0.0,0.0
521.37,0.0,0.0,0.0,0.0,0.0
217.71,0.0,0.0,0.0,0.0,0.0
343.5,0.0,0.0,0.0,0.0,0.0
293.15333333333336,0.0,0.0,0.0,0.0,0.0
187.15,0.0,0.0,0.0,0.0,0.0
160.19,0.0,0.0,0.0,0.0,0.0
299.298125,0.0,0.0,0.0,0.0,0.0
187.83,0.0,0.0,0.0,0.0,0.0
241.235,0.0,0.0,0.0,0.0,0.0
179.55,0.0,0.0,0.0,0.0,0.0
289.35,0.0,0.0,0.0,0.0,0.0
448.65,0.0,0.0,0.0,0.0,0.0
97.5,0.0,0.0,0.0,0.0,0.0
369.46,0.0,0.0,0.0,0.0,0.0
289.82,0.0,0.0,0.0,0.0,0.0
385.535,0.0,0.0,0.0,0.0,0.0
157.2,0.0,0.0,0.0,0.0,0.0
223.36,0.0,0.0,0.0,0.0,0.0
941.772,0.0,0.0,0.0,0.0,0.0
204.0,0.0,0.0,0.0,0.0,0.0
217.7933333333333,0.0,0.0,0.0,0.0,0.0
199.135,0.0,0.0,0.0,0.0,0.0
214.14,0.0,0.0,0.0,0.0,0.0
228.44642857142856,0.0,0.0,0.0,0.0,0.0
428.89,0.0,0.0,0.0,0.0,0.0
71.66,0.0,0.0,0.0,0.0,0.0
76.89999999999999,0.0,0.0,0.0,0.0,0.0
239.644,0.0,0.0,0.0,0.0,0.0
283.136,0.0,0.0,0.0,0.0,0.0
197.63,0.0,0.0,0.0,0.0,0.0
1017.68,0.0,0.0,0.0,0.0,0.0
163.07,0.0,0.0,0.0,0.0,0.0
393.49,0.0,0.0,0.0,0.0,0.0
755.975,0.0,0.0,0.0,0.0,0.0
128.58729411764705,0.0,0.0,0.0,0.0,0.0
2186.335,0.0,0.0,0.0,0.0,0.0
189.915,0.0,0.0,0.0,0.0,0.0
322.0366666666667,0.0,0.0,0.0,0.0,0.0
289.56368421052633,0.0,0.0,0.0,0.0,0.0
138.21,0.0,0.0,0.0,0.0,0.0
324.68,0.0,0.0,0.0,0.0,0.0
438.2266666666667,0.0,0.0,0.0,0.0,0.0
316.21,0.0,0.0,0.0,0.0,0.0
256.3025,0.0,0.0,0.0,0.0,0.0
222.7867857142857,0.0,0.0,0.0,0.0,0.0
327.535,0.0,0.0,0.0,0.0,0.0
185.65,0.0,0.0,0.0,0.0,0.0
436.8966666666667,0.0,0.0,0.0,0.0,0.0
255.4,0.0,0.0,0.0,0.0,0.0
102.12,0.0,0.0,0.0,0.0,0.0
311.92,0.0,0.0,0.0,0.0,0.0
149.21333333333334,0.0,0.0,0.0,0.0,0.0
141.24,0.0,0.0,0.0,0.0,0.0
471.57,0.0,0.0,0.0,0.0,0.0
227.71,0.0,0.0,0.0,0.0,0.0
231.33,0.0,0.0,0.0,0.0,0.0
144.3,0.0,0.0,0.0,0.0,0.0
559.7,0.0,0.0,0.0,0.0,0.0
611.4125925925925,0.0,0.0,0.0,0.0,0.0
937.6,0.0,0.0,0.0,0.0,0.0
137.64,0.0,0.0,0.0,0.0,0.0
139.56,0.0,0.0,0.0,0.0,0.0
135.58666666666667,0.0,0.0,0.0,0.0,0.0
434.835,0.0,0.0,0.0,0.0,0.0
408.96,0.0,0.0,0.0,0.0,0.0
317.175,0.0,0.0,0.0,0.0,0.0
123.07,0.0,0.0,0.0,0.0,0.0
253.79,0.0,0.0,0.0,0.0,0.0
145.6175,0.0,0.0,0.0,0.0,0.0
167.2775,0.0,0.0,0.0,0.0,0.0
93.3025,0.0,0.0,0.0,0.0,0.0
547.074,0.0,0.0,0.0,0.0,0.0
125.075,0.0,0.0,0.0,0.0,0.0
197.22,0.0,0.0,0.0,0.0,0.0
254.73,0.0,0.0,0.0,0.0,0.0
109.03,0.0,0.0,0.0,0.0,0.0
854.06,0.0,0.0,0.0,0.0,0.0
431.355,0.0,0.0,0.0,0.0,0.0
487.51,0.0,0.0,0.0,0.0,0.0
294.7133333333333,0.0,0.0,0.0,0.0,0.0
738.96,0.0,0.0,0.0,0.0,0.0
354.3533333333333,0.0,0.0,0.0,0.0,0.0
69.015,0.0,0.0,0.0,0.0,0.0
215.05,0.0,0.0,0.0,0.0,0.0
151.05,0.0,0.0,0.0,0.0,0.0
349.83000000000004,0.0,0.0,0.0,0.0,0.0
1171.461111111111,0.0,0.0,0.0,0.0,0.0
1330.2,0.0,0.0,0.0,0.0,0.0
117.17,0.0,0.0,0.0,0.0,0.0
436.41,0.0,0.0,0.0,0.0,0.0
567.52,0.0,0.0,0.0,0.0,0.0
419.015,0.0,0.0,0.0,0.0,0.0
647.03,0.0,0.0,0.0,0.0,0.0
572.8,0.0,0.0,0.0,0.0,0.0
208.65,0.0,0.0,0.0,0.0,0.0
2328.84,0.0,0.0,0.0,0.0,0.0
344.565,0.0,0.0,0.0,0.0,0.0
426.315,0.0,0.0,0.0,0.0,0.0
76.2,0.0,0.0,0.0,0.0,0.0
112.46,0.0,0.0,0.0,0.0,0.0
203.25,0.0,0.0,0.0,0.0,0.0
341.7,0.0,0.0,0.0,0.0,0.0
437.355,0.0,0.0,0.0,0.0,0.0
173.16153846153844,0.0,0.0,0.0,0.0,0.0
351.45,0.0,0.0,0.0,0.0,0.0
186.7075,0.0,0.0,0.0,0.0,0.0
1079.4,0.0,0.0,0.0,0.0,0.0
378.3,0.0,0.0,0.0,0.0,0.0
166.04000000000002,0.0,0.0,0.0,0.0,0.0
151.265,0.0,0.0,0.0,0.0,0.0
152.125,0.0,0.0,0.0,0.0,0.0
61.900000000000006,0.0,0.0,0.0,0.0,0.0
298.6825,0.0,0.0,0.0,0.0,0.0
783.9,0.0,0.0,0.0,0.0,0.0
324.804,0.0,0.0,0.0,0.0,0.0
181.9884210526316,0.0,0.0,0.0,0.0,0.0
321.05,0.0,0.0,0.0,0.0,0.0
347.0072727272727,0.0,0.0,0.0,0.0,0.0
875.2444444444445,0.0,0.0,0.0,0.0,0.0
374.6275,0.0,0.0,0.0,0.0,0.0
496.25,0.0,0.0,0.0,0.0,0.0
467.525,0.0,0.0,0.0,0.0,0.0
672.7713043478261,0.0,0.0,0.0,0.0,0.0
110.8,0.0,0.0,0.0,0.0,0.0
62.85,0.0,0.0,0.0,0.0,0.0
164.4,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0
216.17,0.0,0.0,0.0,0.0,0.0
490.52,0.0,0.0,0.0,0.0,0.0
307.09000000000003,0.0,0.0,0.0,0.0,0.0
125.39,0.0,0.0,0.0,0.0,0.0
326.62,0.0,0.0,0.0,0.0,0.0
199.85,0.0,0.0,0.0,0.0,0.0
341.56500000000005,0.0,0.0,0.0,0.0,0.0
381.32,0.0,0.0,0.0,0.0,0.0
642.02,0.0,0.0,0.0,0.0,0.0
111.35,0.0,0.0,0.0,0.0,0.0
244.08,0.0,0.0,0.0,0.0,0.0
2027.86,0.0,0.0,0.0,0.0,0.0
512.96,0.0,0.0,0.0,0.0,0.0
593.4417647058824,0.0,0.0,0.0,0.0,0.0
487.75,0.0,0.0,0.0,0.0,0.0
556.735,0.0,0.0,0.0,0.0,0.0
154.68,0.0,0.0,0.0,0.0,0.0
100.5,0.0,0.0,0.0,0.0,0.0
161.64,0.0,0.0,0.0,0.0,0.0
300.92,0.0,0.0,0.0,0.0,0.0
534.24,0.0,0.0,0.0,0.0,0.0
218.91,0.0,0.0,0.0,0.0,0.0
80.6025,0.0,0.0,0.0,0.0,0.0
237.28666666666663,0.0,0.0,0.0,0.0,0.0
746.0875,0.0,0.0,0.0,0.0,0.0
258.0181818181818,0.0,0.0,0.0,0.0,0.0
406.8330769230769,0.0,0.0,0.0,0.0,0.0
214.27,0.0,0.0,0.0,0.0,0.0
455.25,0.0,0.0,0.0,0.0,0.0
28.21666666666667,0.0,0.0,0.0,0.0,0.0
339.9481818181818,0.0,0.0,0.0,0.0,0.0
192.7925,0.0,0.0,0.0,0.0,0.0
344.42999999999995,0.0,0.0,0.0,0.0,0.0
143.38333333333333,0.0,0.0,0.0,0.0,0.0
379.45,0.0,0.0,0.0,0.0,0.0
35.400000000000006,0.0,0.0,0.0,0.0,0.0
1019.425,0.0,0.0,0.0,0.0,0.0
216.90666666666667,0.0,0.0,0.0,0.0,0.0
280.9,0.0,0.0,0.0,0.0,0.0
227.12600000000003,0.0,0.0,0.0,0.0,0.0
254.79,0.0,0.0,0.0,0.0,0.0
517.576,0.0,0.0,0.0,0.0,0.0
170.00571428571428,0.0,0.0,0.0,0.0,0.0
40.95,0.0,0.0,0.0,0.0,0.0
72.455,0.0,0.0,0.0,0.0,0.0
149.07333333333335,0.0,0.0,0.0,0.0,0.0
112.38,0.0,0.0,0.0,0.0,0.0
219.96,0.0,0.0,0.0,0.0,0.0
287.77,0.0,0.0,0.0,0.0,0.0
448.81000000000006,0.0,0.0,0.0,0.0,0.0
374.675,0.0,0.0,0.0,0.0,0.0
181.39333333333332,0.0,0.0,0.0,0.0,0.0
297.0,0.0,0.0,0.0,0.0,0.0
438.72,0.0,0.0,0.0,0.0,0.0
271.5733333333333,0.0,0.0,0.0,0.0,0.0
308.525,0.0,0.0,0.0,0.0,0.0
324.81,0.0,0.0,0.0,0.0,0.0
261.2,0.0,0.0,0.0,0.0,0.0
358.38,0.0,0.0,0.0,0.0,0.0
366.945,0.0,0.0,0.0,0.0,0.0
275.7514285714286,0.0,0.0,0.0,0.0,0.0
411.985,0.0,0.0,0.0,0.0,0.0
9.14,0.0,0.0,0.0,0.0,0.0
125.79,0.0,0.0,0.0,0.0,0.0
101.22833333333334,0.0,0.0,0.0,0.0,0.0
158.03,0.0,0.0,0.0,0.0,0.0
205.8,0.0,0.0,0.0,0.0,0.0
141.77166666666668,0.0,0.0,0.0,0.0,0.0
179.0,0.0,0.0,0.0,0.0,0.0
80.82,0.0,0.0,0.0,0.0,0.0
415.25,0.0,0.0,0.0,0.0,0.0
467.36764705882354,0.0,0.0,0.0,0.0,0.0
157.53,0.0,0.0,0.0,0.0,0.0
692.425,0.0,0.0,0.0,0.0,0.0
634.6833333333333,0.0,0.0,0.0,0.0,0.0
103.25,0.0,0.0,0.0,0.0,0.0
169.48000000000002,0.0,0.0,0.0,0.0,0.0
364.6,0.0,0.0,0.0,0.0,0.0
199.16666666666663,0.0,0.0,0.0,0.0,0.0
181.0,0.0,0.0,0.0,0.0,0.0
1532.21,0.0,0.0,0.0,0.0,0.0
151.83,0.0,0.0,0.0,0.0,0.0
82.75,0.0,0.0,0.0,0.0,0.0
232.425,0.0,0.0,0.0,0.0,0.0
723.38,0.0,0.0,0.0,0.0,0.0
423.26,0.0,0.0,0.0,0.0,0.0
440.408,0.0,0.0,0.0,0.0,0.0
152.55,0.0,0.0,0.0,0.0,0.0
169.785,0.0,0.0,0.0,0.0,0.0
187.92,0.0,0.0,0.0,0.0,0.0
508.5,0.0,0.0,0.0,0.0,0.0
361.28,0.0,0.0,0.0,0.0,0.0
372.9972222222222,0.0,0.0,0.0,0.0,0.0
338.1875,0.0,0.0,0.0,0.0,0.0
346.66,0.0,0.0,0.0,0.0,0.0
133.24,0.0,0.0,0.0,0.0,0.0
744.15625,0.0,0.0,0.0,0.0,0.0
472.7816666666667,0.0,0.0,0.0,0.0,0.0
316.0166666666667,0.0,0.0,0.0,0.0,0.0
538.14,0.0,0.0,0.0,0.0,0.0
158.765,0.0,0.0,0.0,0.0,0.0
523.3536363636364,0.0,0.0,0.0,0.0,0.0
